refund_id,case_id,refund_type,refund_amount_eur
4192,50206,Partial,16.78
4193,50218,Full,9.89
4194,50223,Partial,56.72
4195,50228,Partial,30.63
4196,50229,Full,38.5
4197,50243,Partial,5.45
4198,50262,Full,37.22
4199,50280,Full,8.19
4200,50289,Partial,9.63
4201,50290,Full,24.66
4202,50299,Partial,80.83
4203,50302,Full,7.55
4204,50309,Partial,2.24
4205,50310,Partial,6.45
4206,50323,Partial,28.01
4207,50348,Partial,11.42
4208,50357,Partial,5.53
4209,50364,Partial,8.32
4210,50366,Partial,28.79
4211,50374,Full,39.03
4212,50376,Full,10.76
4213,50399,Partial,9.36
4214,50408,Full,58.48
4215,50415,Partial,65.13
4216,50459,Partial,45.52
4217,50482,Partial,8.12
4218,50485,Full,40.51
4219,50521,Partial,3.65
4220,50527,Partial,9.59
4221,50528,Full,6.69
4222,50529,Partial,2.85
4223,50532,Partial,58.15
4224,50560,Full,33.14
4225,50565,Partial,3.5
4226,50574,Partial,41.71
4227,50582,Full,12.62
4228,50598,Full,26.39
4229,50621,Full,6.46
4230,50639,Partial,103.02
4231,50650,Partial,3.86
4232,50665,Partial,31.83
4233,50667,Partial,14.49
4234,50677,Partial,11.82
4235,50679,Partial,12.61
4236,50683,Partial,16.73
4237,50685,Full,53.17
4238,50694,Partial,6.0
4239,50703,Partial,33.77
4240,50709,Partial,4.17
4241,50724,Partial,5.69
4242,50734,Full,40.71
4243,50750,Full,2.76
4244,50751,Full,13.6
4245,50773,Partial,41.93
4246,50779,Full,36.02
4247,50782,Partial,19.46
4248,50788,Partial,13.46
4249,50795,Partial,51.14
4250,50796,Partial,37.54
4251,50798,Full,17.79
4252,50815,Full,6.34
4253,50825,Partial,6.27
4254,50838,Full,15.94
4255,50871,Partial,56.43
4256,50905,Partial,8.77
4257,50937,Partial,22.27
4258,50943,Partial,16.61
4259,50961,Partial,3.85
4260,50968,Full,66.53
4261,50977,Full,28.63
4262,50981,Full,14.11
4263,50994,Full,6.58
4264,50995,Partial,42.35
4265,51034,Partial,16.49
4266,51048,Partial,18.56
4267,51054,Partial,27.03
4268,51057,Full,27.2
4269,51060,Partial,25.52
4270,51104,Partial,53.2
4271,51109,Full,41.39
4272,51124,Full,56.85
4273,51166,Partial,9.52
4274,51175,Partial,1.71
4275,51227,Partial,14.5
4276,51269,Partial,10.26
4277,51285,Partial,39.89
4278,51304,Full,8.31
4279,51342,Full,33.85
4280,51344,Full,20.19
4281,51363,Partial,12.19
4282,51387,Full,17.62
4283,51430,Partial,5.04
4284,51433,Partial,41.87
4285,51437,Full,44.56
4286,51445,Partial,30.47
4287,51449,Full,33.58
4288,51467,Partial,3.56
4289,51475,Partial,60.1
4290,51484,Partial,10.37
4291,51494,Partial,3.61
4292,51496,Partial,7.8
4293,51511,Full,7.68
4294,51541,Full,32.47
4295,51544,Partial,8.4
4296,51556,Partial,11.9
4297,51561,Partial,8.25
4298,51585,Full,17.05
4299,51606,Full,7.41
4300,51611,Full,6.44
4301,51613,Full,53.54
4302,51628,Full,59.8
4303,51632,Full,15.24
4304,51633,Full,48.1
4305,51645,Partial,8.03
4306,51648,Full,34.43
4307,51674,Full,22.16
4308,51693,Partial,7.94
4309,51699,Partial,3.97
4310,51726,Partial,28.31
4311,51733,Partial,8.87
4312,51735,Partial,11.0
4313,51762,Partial,75.13
4314,51765,Partial,17.74
4315,51767,Partial,16.2
4316,51769,Full,24.51
4317,51772,Full,7.43
4318,51775,Partial,21.28
4319,51781,Partial,6.82
4320,51787,Partial,55.73
4321,51819,Full,35.72
4322,51821,Partial,8.16
4323,51826,Full,18.8
4324,51830,Partial,13.45
4325,51843,Partial,40.77
4326,51850,Partial,30.32
4327,51858,Partial,2.32
4328,51873,Full,9.18
4329,51880,Full,107.97
4330,51895,Full,17.22
4331,51898,Partial,4.33
4332,51900,Full,13.53
4333,51938,Partial,23.33
4334,51952,Partial,1.54
4335,51961,Partial,61.08
4336,51966,Partial,15.04
4337,51968,Partial,4.22
4338,51992,Partial,11.16
4339,52021,Partial,22.72
4340,52027,Partial,42.56
4341,52030,Partial,13.34
4342,52031,Partial,31.47
4343,52057,Partial,10.95
4344,52059,Partial,5.75
4345,52063,Partial,30.05
4346,52067,Partial,39.41
4347,52078,Full,9.64
4348,52108,Partial,7.04
4349,52124,Partial,25.69
4350,52140,Partial,32.83
4351,52148,Full,4.49
4352,52155,Partial,31.49
4353,52167,Full,77.04
4354,52170,Full,28.09
4355,52173,Full,23.53
4356,52175,Partial,2.23
4357,52198,Partial,18.33
4358,52205,Partial,31.16
4359,52214,Full,48.59
4360,52225,Partial,6.18
4361,52249,Full,8.41
4362,52264,Partial,13.26
4363,52271,Full,30.18
4364,52274,Partial,10.13
4365,52292,Partial,23.8
4366,52304,Full,26.48
4367,52313,Partial,19.11
4368,52316,Partial,3.3
4369,52328,Full,34.65
4370,52334,Partial,44.91
4371,52369,Partial,26.36
4372,52396,Full,19.99
4373,52399,Full,13.1
4374,52406,Partial,6.47
4375,52415,Partial,13.53
4376,52423,Partial,37.95
4377,52428,Partial,45.75
4378,52433,Partial,24.44
4379,52458,Full,35.13
4380,52469,Partial,15.26
4381,52472,Partial,36.79
4382,52484,Full,42.11
4383,52489,Full,16.1
4384,52500,Partial,8.91
4385,52512,Partial,61.6
4386,52518,Full,9.95
4387,52521,Full,70.6
4388,52527,Partial,6.29
4389,52528,Partial,28.53
4390,52541,Full,17.75
4391,52542,Full,54.08
4392,52580,Partial,20.85
4393,52603,Full,18.11
4394,52604,Partial,23.15
4395,52607,Partial,36.33
4396,52615,Full,12.37
4397,52617,Partial,14.18
4398,52619,Partial,4.82
4399,52629,Full,7.31
4400,52633,Full,54.72
4401,52645,Partial,21.36
4402,52663,Partial,4.81
4403,52667,Partial,41.16
4404,52675,Partial,13.33
4405,52688,Partial,10.5
4406,52708,Partial,14.49
4407,52716,Partial,11.4
4408,52723,Full,23.18
4409,52731,Partial,31.33
4410,52734,Full,3.22
4411,52753,Full,11.35
4412,52761,Full,19.0
4413,52768,Full,12.7
4414,52771,Partial,42.46
4415,52780,Full,5.41
4416,52787,Partial,9.53
4417,52789,Partial,19.66
4418,52810,Full,52.74
4419,52820,Partial,43.98
4420,52827,Full,15.58
4421,52845,Full,36.55
4422,52851,Full,66.77
4423,52855,Partial,9.94
4424,52858,Partial,6.8
4425,52862,Partial,6.57
4426,52863,Partial,13.18
4427,52866,Full,25.33
4428,52885,Full,27.1
4429,52921,Full,30.76
4430,52928,Partial,11.3
4431,52946,Full,20.54
4432,52949,Partial,31.99
4433,52967,Partial,17.59
4434,52971,Full,58.05
4435,53017,Partial,3.27
4436,53066,Partial,20.32
4437,53070,Partial,44.17
4438,53077,Full,83.47
4439,53084,Full,51.64
4440,53088,Partial,24.45
4441,53101,Partial,8.98
4442,53108,Full,8.1
4443,53130,Partial,18.7
4444,53152,Partial,10.51
4445,53164,Partial,23.45
4446,53172,Full,2.67
4447,53180,Partial,14.28
4448,53193,Partial,6.4
4449,53206,Partial,32.1
4450,53210,Full,23.36
4451,53212,Partial,33.83
4452,53223,Partial,33.58
4453,53242,Partial,8.62
4454,53249,Partial,24.36
4455,53253,Partial,46.09
4456,53258,Partial,71.01
4457,53277,Partial,4.9
4458,53297,Full,49.39
4459,53302,Partial,6.67
4460,53312,Partial,22.65
4461,53322,Partial,36.63
4462,53339,Full,6.89
4463,53341,Partial,12.35
4464,53372,Full,19.73
4465,53389,Full,36.48
4466,53391,Full,32.37
4467,53399,Partial,5.4
4468,53408,Partial,50.98
4469,53412,Full,2.27
4470,53431,Partial,21.46
4471,53436,Partial,19.28
4472,53458,Partial,8.1
4473,53465,Full,8.18
4474,53468,Partial,11.94
4475,53475,Partial,73.74
4476,53484,Partial,19.65
4477,53486,Partial,25.25
4478,53489,Partial,8.46
4479,53496,Partial,5.12
4480,53510,Partial,20.42
4481,53539,Full,15.16
4482,53549,Partial,36.01
4483,53552,Partial,25.76
4484,53563,Partial,6.05
4485,53564,Partial,1.0
4486,53571,Full,83.75
4487,53575,Full,17.61
4488,53578,Full,5.19
4489,53582,Partial,14.63
4490,53607,Partial,9.63
4491,53610,Partial,45.83
4492,53618,Partial,41.34
4493,53627,Partial,21.36
4494,53635,Full,21.88
4495,53636,Partial,2.43
4496,53637,Full,29.67
4497,53640,Partial,6.19
4498,53651,Full,19.66
4499,53655,Partial,12.99
4500,53663,Partial,49.55
4501,53674,Partial,97.02
4502,53684,Full,43.21
4503,53688,Full,16.44
4504,53702,Partial,4.69
4505,53719,Partial,4.37
4506,53756,Partial,4.01
4507,53765,Full,7.49
4508,53770,Partial,14.0
4509,53771,Partial,24.17
4510,53779,Partial,29.97
4511,53787,Partial,26.38
4512,53791,Partial,2.99
4513,53797,Full,30.89
4514,53799,Partial,107.79
4515,53815,Partial,23.03
4516,53817,Partial,4.66
4517,53828,Partial,21.5
4518,53829,Full,31.48
4519,53839,Full,45.44
4520,53854,Partial,26.52
4521,53861,Partial,15.65
4522,53878,Partial,2.42
4523,53882,Partial,66.34
4524,53893,Full,16.9
4525,53909,Full,48.71
4526,53910,Partial,2.88
4527,53940,Full,6.01
4528,53964,Partial,69.32
4529,53988,Partial,126.03
4530,53999,Partial,25.28
4531,54000,Partial,16.13
4532,54024,Partial,36.87
4533,54048,Partial,17.89
4534,54059,Full,75.75
4535,54067,Partial,15.04
4536,54075,Full,15.51
4537,54087,Full,35.43
4538,54091,Partial,11.8
4539,54094,Partial,39.82
4540,54098,Partial,2.51
4541,54111,Full,79.93
4542,54147,Full,18.16
4543,54181,Full,121.95
4544,54184,Partial,57.24
4545,54186,Partial,25.93
4546,54215,Partial,3.68
4547,54228,Partial,20.24
4548,54235,Partial,4.11
4549,54249,Partial,31.49
4550,54250,Full,12.87
4551,54256,Full,2.56
4552,54259,Full,35.47
4553,54264,Partial,17.63
4554,54266,Full,45.9
4555,54273,Partial,3.68
4556,54318,Full,21.61
4557,54331,Full,75.91
4558,54356,Partial,36.67
4559,54371,Partial,2.39
4560,54379,Full,3.34
4561,54381,Partial,5.59
4562,54390,Full,11.59
4563,54424,Full,9.5
4564,54438,Partial,4.08
4565,54445,Full,3.46
4566,54454,Full,37.8
4567,54456,Full,28.4
4568,54459,Full,8.02
4569,54483,Partial,6.47
4570,54491,Full,36.63
4571,54494,Partial,9.04
4572,54510,Partial,7.28
4573,54527,Full,39.43
4574,54531,Partial,7.57
4575,54535,Partial,34.21
4576,54542,Partial,33.86
4577,54548,Full,5.55
4578,54558,Full,7.84
4579,54560,Full,16.82
4580,54583,Partial,64.54
4581,54584,Partial,17.9
4582,54600,Partial,49.82
4583,54613,Partial,11.69
4584,54640,Partial,5.39
4585,54649,Full,92.83
4586,54657,Full,1.25
4587,54659,Partial,16.22
4588,54664,Partial,5.68
4589,54676,Full,44.92
4590,54706,Partial,7.04
4591,54715,Partial,12.65
4592,54716,Partial,14.7
4593,54723,Partial,8.22
4594,54745,Partial,83.27
4595,54750,Partial,4.68
4596,54751,Full,29.62
4597,54752,Full,77.92
4598,54754,Partial,9.54
4599,54827,Partial,17.96
4600,54846,Full,4.03
4601,54865,Full,75.06
4602,54885,Partial,14.4
4603,54891,Partial,60.71
4604,54894,Partial,5.02
4605,54907,Full,36.88
4606,54915,Partial,7.88
4607,54919,Full,23.17
4608,54924,Partial,15.84
4609,54928,Partial,8.72
4610,54938,Full,5.09
4611,54944,Full,11.38
4612,54954,Partial,51.21
4613,54964,Partial,24.17
4614,54988,Partial,12.33
4615,54993,Full,52.8
4616,54999,Partial,26.77
4617,55012,Partial,30.57
4618,55013,Partial,11.6
4619,55018,Partial,34.84
4620,55021,Full,19.49
4621,55030,Partial,1.66
4622,55049,Full,18.34
4623,55064,Partial,14.46
4624,55084,Partial,6.01
4625,55089,Partial,9.45
4626,55105,Full,3.81
4627,55108,Full,8.78
4628,55121,Full,8.79
4629,55138,Full,25.53
4630,55142,Partial,14.71
4631,55163,Partial,17.35
4632,55165,Full,2.62
4633,55168,Full,29.3
4634,55173,Partial,22.73
4635,55196,Partial,50.73
4636,55250,Partial,35.7
4637,55259,Full,19.7
4638,55268,Partial,14.66
4639,55282,Full,15.34
4640,55283,Partial,11.25
4641,55293,Partial,3.08
4642,55309,Partial,5.58
4643,55318,Partial,13.71
4644,55325,Partial,8.85
4645,55348,Partial,8.62
4646,55349,Partial,19.37
4647,55350,Full,8.26
4648,55351,Partial,37.69
4649,55358,Partial,4.41
4650,55362,Partial,17.46
4651,55367,Full,16.59
4652,55381,Partial,4.16
4653,55395,Full,30.19
4654,55400,Full,61.28
4655,55408,Partial,11.71
4656,55423,Full,5.33
4657,55428,Full,10.2
4658,55430,Partial,22.32
4659,55448,Partial,18.07
4660,55460,Partial,21.19
4661,55493,Partial,36.79
4662,55505,Full,19.0
4663,55527,Full,6.15
4664,55539,Full,9.0
4665,55540,Full,17.7
4666,55547,Partial,13.84
4667,55552,Full,12.49
4668,55554,Partial,67.03
4669,55579,Partial,22.43
4670,55597,Full,26.24
4671,55599,Partial,19.87
4672,55608,Partial,6.31
4673,55637,Full,8.22
4674,55661,Full,23.77
4675,55667,Full,11.35
4676,55685,Full,27.23
4677,55711,Full,15.96
4678,55732,Partial,40.17
4679,55735,Partial,21.62
4680,55748,Partial,3.03
4681,55752,Partial,80.74
4682,55766,Partial,2.67
4683,55769,Partial,16.17
4684,55782,Full,73.87
4685,55784,Full,90.74
4686,55788,Full,18.78
4687,55797,Full,13.79
4688,55798,Full,30.47
4689,55811,Partial,24.88
4690,55813,Full,20.07
4691,55826,Partial,32.52
4692,55828,Partial,9.14
4693,55857,Partial,39.41
4694,55866,Partial,2.93
4695,55883,Full,52.89
4696,55891,Partial,95.27
4697,55897,Full,4.53
4698,55912,Full,21.5
4699,55930,Partial,11.08
4700,55940,Full,5.19
4701,55943,Partial,29.66
4702,55950,Partial,4.35
4703,55952,Partial,60.3
4704,55964,Partial,4.78
4705,55981,Partial,11.16
4706,55986,Partial,15.65
4707,55993,Partial,6.03
4708,56004,Partial,15.3
4709,56046,Partial,13.89
4710,56050,Partial,34.52
4711,56055,Partial,31.36
4712,56066,Partial,5.39
4713,56074,Full,63.01
4714,56100,Full,3.02
4715,56114,Partial,11.5
4716,56117,Partial,83.69
4717,56121,Full,24.49
4718,56135,Partial,26.5
4719,56149,Partial,11.35
4720,56159,Partial,9.45
4721,56184,Partial,2.36
4722,56201,Partial,10.14
4723,56252,Full,30.69
4724,56270,Full,5.14
4725,56280,Full,39.05
4726,56285,Partial,14.28
4727,56286,Partial,16.47
4728,56292,Partial,2.06
4729,56298,Partial,61.93
4730,56302,Partial,82.37
4731,56314,Partial,6.7
4732,56315,Full,36.44
4733,56361,Partial,5.27
4734,56380,Full,22.04
4735,56392,Partial,35.58
4736,56403,Partial,14.71
4737,56409,Full,36.94
4738,56421,Full,15.07
4739,56425,Full,65.22
4740,56427,Full,77.65
4741,56446,Partial,71.12
4742,56477,Partial,15.36
4743,56492,Full,30.52
4744,56510,Partial,5.66
4745,56515,Partial,2.33
4746,56528,Partial,9.28
4747,56538,Full,30.21
4748,56545,Partial,16.29
4749,56548,Partial,20.88
4750,56551,Partial,25.53
4751,56553,Partial,43.66
4752,56560,Partial,18.79
4753,56573,Full,41.3
4754,56583,Partial,12.83
4755,56594,Full,5.3
4756,56595,Partial,71.46
4757,56601,Partial,47.98
4758,56605,Partial,20.72
4759,56647,Full,67.21
4760,56664,Partial,8.92
4761,56697,Full,23.14
4762,56737,Full,9.07
4763,56742,Full,14.85
4764,56754,Partial,64.32
4765,56774,Full,15.05
4766,56781,Partial,24.01
4767,56794,Partial,19.13
4768,56813,Partial,16.12
4769,56825,Partial,38.37
4770,56828,Full,6.46
4771,56837,Partial,21.58
4772,56853,Full,32.44
4773,56879,Partial,3.9
4774,56911,Partial,71.69
4775,56916,Partial,36.62
4776,56920,Full,35.17
4777,56927,Partial,7.55
4778,56930,Partial,15.26
4779,56944,Full,11.21
4780,56948,Partial,24.01
4781,56957,Partial,25.75
4782,56961,Full,42.84
4783,56993,Partial,20.68
4784,56998,Full,70.69
4785,57008,Partial,44.39
4786,57011,Full,38.67
4787,57018,Partial,27.84
4788,57020,Partial,56.57
4789,57054,Full,3.17
4790,57062,Partial,24.69
4791,57063,Partial,67.0
4792,57065,Partial,11.6
4793,57082,Partial,9.64
4794,57093,Full,25.15
4795,57104,Full,35.26
4796,57135,Partial,29.54
4797,57157,Full,6.12
4798,57199,Partial,28.62
4799,57236,Partial,47.19
4800,57248,Partial,9.24
4801,57259,Full,10.23
4802,57278,Full,51.0
4803,57279,Partial,55.8
4804,57287,Partial,11.15
4805,57296,Partial,17.88
4806,57306,Full,10.8
4807,57319,Partial,6.66
4808,57384,Full,30.77
4809,57422,Partial,4.16
4810,57443,Partial,9.82
4811,57475,Partial,31.04
4812,57479,Partial,45.99
4813,57487,Full,18.31
4814,57492,Partial,75.61
4815,57503,Partial,3.13
4816,57513,Partial,11.5
4817,57518,Full,43.14
4818,57535,Partial,21.22
4819,57546,Partial,100.55
4820,57555,Partial,20.32
4821,57559,Partial,31.57
4822,57571,Partial,8.36
4823,57575,Full,61.01
4824,57587,Partial,25.77
4825,57591,Partial,23.12
4826,57611,Partial,50.39
4827,57615,Full,22.4
4828,57630,Partial,17.46
4829,57638,Full,89.03
4830,57727,Full,63.53
4831,57758,Full,66.06
4832,57770,Full,21.66
4833,57794,Partial,55.02
4834,57801,Full,21.42
4835,57803,Full,54.41
4836,57804,Partial,20.65
4837,57831,Partial,3.26
4838,57832,Full,23.07
4839,57839,Partial,27.42
4840,57846,Partial,15.64
4841,57855,Full,63.65
4842,57857,Partial,16.35
4843,57859,Full,28.74
4844,57862,Partial,86.83
4845,57864,Full,20.91
4846,57896,Full,82.62
4847,57931,Partial,7.38
4848,57936,Partial,55.5
4849,57942,Full,8.71
4850,57953,Partial,3.16
4851,57971,Partial,12.51
4852,57974,Full,46.71
4853,57980,Full,52.87
4854,57984,Full,57.76
4855,57992,Full,20.47
4856,58000,Full,5.07
4857,58016,Partial,54.47
4858,58017,Partial,6.33
4859,58029,Full,6.54
4860,58031,Partial,29.67
4861,58072,Partial,15.2
4862,58098,Full,22.14
4863,58127,Full,13.47
4864,58134,Full,44.14
4865,58160,Partial,18.62
4866,58166,Partial,3.63
4867,58181,Partial,14.48
4868,58206,Partial,5.15
4869,58222,Partial,12.5
4870,58233,Full,13.63
4871,58258,Full,58.29
4872,58261,Partial,7.5
4873,58264,Full,22.03
4874,58267,Partial,9.0
4875,58268,Full,17.95
4876,58322,Partial,16.88
4877,58330,Full,34.34
4878,58335,Full,6.16
4879,58342,Full,86.65
4880,58377,Full,3.25
4881,58382,Full,9.86
4882,58415,Partial,8.45
4883,58435,Partial,19.21
4884,58450,Full,16.84
4885,58505,Partial,7.92
4886,58521,Full,36.19
4887,58525,Partial,25.24
4888,58533,Partial,3.18
4889,58604,Full,12.65
4890,58625,Partial,6.07
4891,58689,Full,48.82
4892,58694,Full,52.15
4893,58714,Full,12.39
4894,58717,Partial,4.73
4895,58763,Partial,8.52
4896,58772,Full,32.42
4897,58774,Partial,1.92
4898,58794,Partial,6.06
4899,58808,Partial,8.8
4900,58813,Full,47.73
4901,58820,Partial,1.0
4902,58824,Partial,57.02
4903,58827,Full,12.9
4904,58849,Partial,33.68
4905,58853,Partial,14.85
4906,58854,Full,14.71
4907,58857,Partial,21.23
4908,58865,Full,24.65
4909,58904,Full,10.01
4910,58912,Partial,14.09
4911,58920,Full,25.79
4912,58925,Partial,20.29
4913,58934,Full,4.25
4914,58981,Partial,15.3
4915,58993,Full,54.13
4916,58995,Full,9.45
4917,58996,Partial,4.49
4918,59005,Full,31.82
4919,59010,Partial,11.44
4920,59024,Full,77.3
4921,59027,Partial,5.67
4922,59035,Full,14.58
4923,59043,Partial,8.79
4924,59048,Full,17.19
4925,59071,Full,6.81
4926,59077,Partial,6.29
4927,59110,Partial,11.65
4928,59111,Full,69.85
4929,59118,Full,28.5
4930,59120,Partial,27.69
4931,59125,Full,5.08
4932,59134,Full,7.45
4933,59140,Full,10.51
4934,59143,Partial,21.31
4935,59152,Partial,29.69
4936,59169,Partial,33.02
4937,59176,Full,3.88
4938,59183,Full,3.46
4939,59215,Partial,17.59
4940,59222,Full,65.98
4941,59226,Partial,25.66
4942,59231,Full,33.95
4943,59241,Full,70.13
4944,59246,Full,32.62
4945,59247,Partial,29.13
4946,59270,Full,39.03
4947,59286,Full,20.85
4948,59288,Partial,18.85
4949,59296,Full,6.69
4950,59297,Full,8.68
4951,59302,Full,28.05
4952,59312,Full,21.97
4953,59314,Partial,3.65
4954,59325,Full,33.74
4955,59348,Partial,11.84
4956,59349,Partial,8.43
4957,59356,Partial,10.14
4958,59391,Full,46.62
4959,59398,Partial,6.44
4960,59411,Full,21.02
4961,59425,Full,25.0
4962,59448,Partial,4.34
4963,59449,Full,4.51
4964,59462,Partial,22.88
4965,59467,Partial,17.53
4966,59471,Full,36.35
4967,59505,Partial,13.37
4968,59509,Full,11.54
4969,59528,Partial,17.72
4970,59545,Partial,18.72
4971,59549,Full,23.14
4972,59565,Partial,16.6
4973,59572,Partial,15.96
4974,59585,Full,17.19
4975,59607,Partial,52.23
4976,59655,Full,23.6
4977,59658,Full,11.06
4978,59669,Full,2.87
4979,59674,Partial,5.28
4980,59679,Full,58.36
4981,59690,Partial,25.51
4982,59693,Partial,28.2
4983,59709,Partial,46.73
4984,59719,Partial,16.06
4985,59721,Partial,7.95
4986,59724,Full,1.18
4987,59741,Partial,2.44
4988,59749,Full,5.8
4989,59753,Partial,50.65
4990,59759,Full,1.57
4991,59760,Partial,9.35
4992,59772,Partial,32.14
4993,59773,Partial,71.03
4994,59780,Full,36.66
4995,59794,Full,10.03
4996,59796,Full,23.38
4997,59810,Full,3.38
4998,59816,Partial,6.27
4999,59829,Partial,35.95
5000,59839,Partial,11.56
5001,59844,Partial,42.06
5002,59866,Partial,30.15
5003,59878,Partial,8.26
5004,59882,Partial,5.22
5005,59886,Partial,19.73
5006,59896,Full,30.08
5007,59901,Full,123.27
5008,59906,Full,16.36
5009,59926,Partial,70.38
5010,59940,Full,34.11
5011,59947,Partial,11.77
5012,59965,Partial,8.63
5013,59972,Partial,13.69
5014,59974,Partial,24.94
5015,59984,Full,14.03
5016,59988,Partial,39.51
