customer_id,country,region,segment,signup_year,segment_multiplier
697,Austria,North,Standard,2021,1.0
698,Netherlands,South,Standard,2022,1.0
699,Germany,Central,Standard,2024,1.0
700,Netherlands,Central,Standard,2021,1.0
701,Netherlands,South,Returning,2024,1.1
702,Germany,South,Standard,2022,1.0
703,Switzerland,Central,Returning,2023,1.1
704,Germany,West,Standard,2022,1.0
705,Germany,North,Returning,2023,1.1
706,Spain,East,Returning,2022,1.1
707,Switzerland,South,Standard,2024,1.0
708,Kosovo,North,Returning,2025,1.1
709,Austria,East,Standard,2025,1.0
710,Belgium,East,Standard,2022,1.0
711,Kosovo,South,Standard,2023,1.0
712,Netherlands,West,Standard,2023,1.0
713,Netherlands,West,Returning,2025,1.1
714,Netherlands,North,Standard,2025,1.0
715,Switzerland,North,Returning,2021,1.1
716,Spain,Central,Returning,2022,1.1
717,Italy,West,Standard,2024,1.0
718,Spain,North,Standard,2022,1.0
719,Germany,Central,Standard,2025,1.0
720,Belgium,East,Standard,2025,1.0
721,Spain,North,Standard,2024,1.0
722,Germany,Central,Returning,2021,1.1
723,Germany,West,Standard,2023,1.0
724,Kosovo,East,Returning,2023,1.1
725,Netherlands,North,Standard,2025,1.0
726,Italy,West,Standard,2022,1.0
727,Germany,East,Standard,2023,1.0
728,Kosovo,South,Standard,2021,1.0
729,Germany,West,Standard,2023,1.0
730,Germany,South,Returning,2025,1.1
731,Germany,North,Returning,2025,1.1
732,Kosovo,Central,Standard,2024,1.0
733,Belgium,North,Returning,2025,1.1
734,Netherlands,West,Standard,2022,1.0
735,Switzerland,South,Standard,2024,1.0
736,Italy,South,Returning,2023,1.1
737,Switzerland,East,Returning,2023,1.1
738,Kosovo,North,Returning,2023,1.1
739,Netherlands,North,Standard,2025,1.0
740,Switzerland,West,VIP,2023,1.25
741,Netherlands,South,Returning,2024,1.1
742,Austria,West,Standard,2024,1.0
743,Kosovo,West,VIP,2022,1.25
744,Netherlands,South,Returning,2021,1.1
745,Austria,West,Returning,2025,1.1
746,Italy,South,Returning,2023,1.1
747,Switzerland,West,Standard,2025,1.0
748,Netherlands,Central,Returning,2022,1.1
749,Italy,West,Standard,2025,1.0
750,Belgium,West,VIP,2025,1.25
751,Germany,Central,Returning,2023,1.1
752,Spain,North,Returning,2023,1.1
753,Belgium,South,Standard,2023,1.0
754,Switzerland,East,Returning,2021,1.1
755,Germany,Central,Standard,2024,1.0
756,Kosovo,North,Returning,2022,1.1
757,Belgium,West,Returning,2025,1.1
758,Netherlands,North,Standard,2025,1.0
759,Italy,Central,Standard,2024,1.0
760,Kosovo,West,Standard,2022,1.0
761,Germany,North,Standard,2021,1.0
762,Austria,East,Standard,2025,1.0
763,Austria,South,Standard,2025,1.0
764,Kosovo,South,Standard,2023,1.0
765,Germany,Central,Returning,2023,1.1
766,Netherlands,West,Returning,2023,1.1
767,Kosovo,West,Returning,2025,1.1
768,Italy,South,Standard,2024,1.0
769,Switzerland,North,Returning,2022,1.1
770,Italy,West,Standard,2024,1.0
771,Germany,East,Returning,2021,1.1
772,Italy,East,Standard,2024,1.0
773,Germany,West,Standard,2024,1.0
774,Switzerland,West,Returning,2025,1.1
775,Kosovo,South,Standard,2024,1.0
776,Germany,Central,Returning,2022,1.1
777,Austria,South,Returning,2025,1.1
778,Belgium,Central,Standard,2025,1.0
779,Belgium,East,Returning,2024,1.1
780,Belgium,Central,Standard,2022,1.0
781,Belgium,South,Standard,2022,1.0
782,Netherlands,West,Standard,2022,1.0
783,Austria,Central,Standard,2021,1.0
784,Switzerland,South,Standard,2021,1.0
785,Germany,East,Standard,2022,1.0
786,Italy,Central,Standard,2025,1.0
787,Netherlands,East,Standard,2024,1.0
788,Netherlands,East,Returning,2023,1.1
789,Netherlands,North,Standard,2021,1.0
790,Spain,Central,Standard,2025,1.0
791,Germany,South,Standard,2023,1.0
792,Netherlands,Central,Standard,2025,1.0
793,Netherlands,Central,VIP,2024,1.25
794,Belgium,East,Returning,2021,1.1
795,Germany,East,Returning,2025,1.1
796,Italy,East,Standard,2024,1.0
797,Spain,East,Returning,2023,1.1
798,Netherlands,South,VIP,2024,1.25
799,Belgium,West,Standard,2024,1.0
800,Spain,North,Standard,2025,1.0
801,Belgium,East,Standard,2024,1.0
802,Germany,East,VIP,2024,1.25
803,Netherlands,North,Standard,2024,1.0
804,Belgium,East,Returning,2025,1.1
805,Netherlands,West,Standard,2024,1.0
806,Belgium,Central,Returning,2021,1.1
807,Spain,North,Returning,2024,1.1
808,Spain,South,Returning,2022,1.1
809,Netherlands,North,Returning,2021,1.1
810,Germany,West,Standard,2022,1.0
811,Spain,South,Returning,2022,1.1
812,Italy,Central,Returning,2021,1.1
813,Germany,East,Standard,2022,1.0
814,Spain,North,Standard,2024,1.0
815,Italy,South,Standard,2022,1.0
816,Netherlands,North,Standard,2022,1.0
817,Netherlands,Central,VIP,2025,1.25
818,Switzerland,North,Standard,2025,1.0
819,Germany,South,Returning,2023,1.1
820,Switzerland,West,Standard,2025,1.0
821,Kosovo,South,Standard,2024,1.0
822,Germany,North,Standard,2022,1.0
823,Switzerland,Central,Standard,2024,1.0
824,Switzerland,East,Standard,2025,1.0
825,Netherlands,East,Returning,2024,1.1
826,Italy,Central,Returning,2022,1.1
827,Switzerland,North,Returning,2021,1.1
828,Switzerland,Central,Returning,2022,1.1
829,Belgium,North,Returning,2023,1.1
830,Netherlands,South,Returning,2023,1.1
831,Austria,West,Standard,2023,1.0
832,Netherlands,North,Standard,2023,1.0
833,Germany,East,Standard,2023,1.0
834,Germany,East,Standard,2023,1.0
835,Netherlands,West,Standard,2021,1.0
836,Netherlands,North,Returning,2023,1.1
837,Italy,West,Standard,2025,1.0
838,Switzerland,South,Returning,2024,1.1
839,Netherlands,West,Standard,2023,1.0
840,Belgium,South,Standard,2021,1.0
841,Germany,East,Returning,2022,1.1
842,Belgium,South,Standard,2024,1.0
843,Germany,North,Returning,2023,1.1
844,Spain,North,Standard,2021,1.0
845,Germany,North,Returning,2021,1.1
846,Netherlands,North,Returning,2023,1.1
847,Germany,Central,Returning,2022,1.1
848,Spain,South,Returning,2025,1.1
849,Netherlands,North,Standard,2021,1.0
850,Netherlands,West,Standard,2025,1.0
851,Germany,West,Standard,2024,1.0
852,Kosovo,Central,Standard,2023,1.0
853,Germany,South,Standard,2024,1.0
854,Italy,South,Returning,2023,1.1
855,Germany,South,Standard,2024,1.0
856,Germany,Central,Returning,2022,1.1
857,Germany,South,Returning,2022,1.1
858,Netherlands,South,Returning,2024,1.1
859,Netherlands,North,Returning,2021,1.1
860,Germany,South,Returning,2022,1.1
861,Kosovo,North,Standard,2025,1.0
862,Netherlands,North,Returning,2025,1.1
863,Netherlands,South,Returning,2025,1.1
864,Netherlands,West,Standard,2023,1.0
865,Netherlands,East,Standard,2021,1.0
866,Netherlands,West,Standard,2022,1.0
867,Germany,South,Standard,2025,1.0
868,Germany,South,VIP,2025,1.25
869,Italy,West,Standard,2023,1.0
870,Spain,South,Standard,2024,1.0
871,Switzerland,North,Standard,2025,1.0
872,Austria,Central,Standard,2024,1.0
873,Belgium,South,Standard,2025,1.0
874,Netherlands,South,Standard,2022,1.0
875,Germany,West,VIP,2023,1.25
876,Germany,North,Standard,2024,1.0
877,Belgium,West,Returning,2024,1.1
878,Belgium,West,Standard,2025,1.0
879,Germany,South,Returning,2025,1.1
880,Austria,North,Returning,2021,1.1
881,Austria,South,Returning,2022,1.1
882,Belgium,South,Returning,2024,1.1
883,Germany,South,Returning,2022,1.1
884,Germany,South,Standard,2022,1.0
885,Kosovo,Central,Standard,2024,1.0
886,Germany,East,Standard,2024,1.0
887,Belgium,North,Standard,2025,1.0
888,Austria,Central,Standard,2023,1.0
889,Germany,East,Returning,2023,1.1
890,Austria,East,Standard,2022,1.0
891,Belgium,East,Standard,2024,1.0
892,Italy,Central,VIP,2024,1.25
893,Italy,North,Returning,2022,1.1
894,Switzerland,West,VIP,2022,1.25
895,Belgium,East,Standard,2022,1.0
896,Germany,West,Standard,2024,1.0
897,Austria,West,Returning,2022,1.1
898,Italy,South,Standard,2022,1.0
899,Germany,West,Standard,2021,1.0
900,Germany,South,Standard,2025,1.0
901,Germany,North,Returning,2022,1.1
902,Germany,North,Standard,2021,1.0
903,Germany,South,Returning,2021,1.1
904,Netherlands,North,Standard,2023,1.0
905,Netherlands,East,Standard,2024,1.0
906,Italy,North,Standard,2023,1.0
907,Kosovo,South,Standard,2023,1.0
908,Switzerland,East,VIP,2025,1.25
909,Austria,West,VIP,2024,1.25
910,Switzerland,West,Standard,2023,1.0
911,Netherlands,West,Returning,2022,1.1
912,Austria,South,Returning,2024,1.1
913,Belgium,West,Standard,2024,1.0
914,Netherlands,North,Returning,2025,1.1
915,Netherlands,West,Returning,2025,1.1
916,Netherlands,Central,Standard,2024,1.0
917,Austria,Central,Standard,2021,1.0
918,Spain,West,Standard,2021,1.0
919,Kosovo,West,Standard,2025,1.0
920,Germany,Central,Standard,2024,1.0
921,Italy,West,Returning,2024,1.1
922,Netherlands,East,Returning,2024,1.1
923,Italy,Central,Standard,2024,1.0
924,Kosovo,South,Standard,2024,1.0
925,Netherlands,Central,Returning,2022,1.1
926,Germany,North,Standard,2023,1.0
927,Austria,East,Returning,2021,1.1
928,Netherlands,South,VIP,2024,1.25
929,Belgium,West,VIP,2023,1.25
930,Austria,North,Returning,2024,1.1
931,Germany,North,Standard,2025,1.0
932,Italy,East,Standard,2024,1.0
933,Spain,South,Returning,2023,1.1
934,Netherlands,North,VIP,2022,1.25
935,Germany,South,Standard,2022,1.0
936,Austria,South,Standard,2025,1.0
937,Germany,North,Returning,2024,1.1
938,Italy,South,Standard,2023,1.0
939,Germany,East,Standard,2022,1.0
940,Netherlands,North,Returning,2024,1.1
941,Austria,East,Standard,2023,1.0
942,Netherlands,East,Standard,2023,1.0
943,Belgium,South,Standard,2022,1.0
944,Italy,South,Returning,2022,1.1
945,Germany,North,Standard,2022,1.0
946,Germany,West,Standard,2024,1.0
947,Germany,North,Returning,2022,1.1
948,Italy,East,Standard,2021,1.0
949,Italy,South,Standard,2023,1.0
950,Netherlands,East,Standard,2024,1.0
951,Belgium,Central,Returning,2021,1.1
952,Belgium,Central,Returning,2023,1.1
953,Germany,East,Returning,2021,1.1
954,Italy,West,Returning,2024,1.1
955,Netherlands,West,Returning,2025,1.1
956,Switzerland,North,Standard,2025,1.0
957,Netherlands,North,Returning,2024,1.1
958,Germany,North,Returning,2024,1.1
959,Germany,South,Standard,2024,1.0
960,Belgium,West,Standard,2025,1.0
961,Germany,East,Returning,2025,1.1
962,Belgium,Central,Standard,2023,1.0
963,Austria,West,Standard,2024,1.0
964,Switzerland,West,Returning,2022,1.1
965,Austria,West,Returning,2024,1.1
966,Switzerland,North,Returning,2024,1.1
967,Belgium,South,Standard,2025,1.0
968,Austria,East,Standard,2025,1.0
969,Netherlands,North,Returning,2023,1.1
970,Netherlands,South,Returning,2025,1.1
971,Belgium,West,Standard,2025,1.0
972,Spain,South,Returning,2025,1.1
973,Belgium,North,Standard,2024,1.0
974,Germany,West,Returning,2024,1.1
975,Germany,North,VIP,2023,1.25
976,Austria,East,Returning,2022,1.1
977,Netherlands,West,Returning,2023,1.1
978,Germany,South,Standard,2022,1.0
979,Netherlands,North,Returning,2025,1.1
980,Netherlands,Central,Standard,2024,1.0
981,Switzerland,South,Standard,2025,1.0
982,Kosovo,South,Standard,2023,1.0
983,Germany,West,Standard,2022,1.0
984,Germany,South,Standard,2022,1.0
985,Belgium,North,Returning,2023,1.1
986,Netherlands,Central,Returning,2025,1.1
987,Belgium,East,Returning,2024,1.1
988,Netherlands,Central,Standard,2023,1.0
989,Austria,North,Returning,2024,1.1
990,Kosovo,West,Standard,2025,1.0
991,Kosovo,North,Returning,2022,1.1
992,Belgium,South,Returning,2025,1.1
993,Austria,West,VIP,2024,1.25
994,Netherlands,East,Standard,2025,1.0
995,Switzerland,East,Returning,2024,1.1
996,Germany,North,Standard,2022,1.0
997,Italy,South,Standard,2024,1.0
998,Germany,East,Standard,2021,1.0
999,Spain,Central,Standard,2025,1.0
1000,Netherlands,West,Standard,2024,1.0
1001,Germany,Central,Returning,2022,1.1
1002,Netherlands,East,Standard,2022,1.0
1003,Italy,East,Returning,2025,1.1
1004,Belgium,North,Returning,2025,1.1
1005,Kosovo,North,Returning,2024,1.1
1006,Belgium,West,Standard,2023,1.0
1007,Belgium,North,Returning,2025,1.1
1008,Italy,South,Returning,2022,1.1
1009,Austria,West,Returning,2021,1.1
1010,Netherlands,South,Returning,2023,1.1
1011,Austria,North,Standard,2025,1.0
1012,Spain,West,VIP,2024,1.25
1013,Spain,East,Returning,2022,1.1
1014,Germany,Central,Standard,2024,1.0
1015,Belgium,East,Standard,2024,1.0
1016,Spain,South,Returning,2024,1.1
1017,Germany,East,Standard,2025,1.0
1018,Netherlands,East,Returning,2024,1.1
1019,Italy,Central,Standard,2021,1.0
1020,Germany,Central,Returning,2025,1.1
1021,Belgium,East,Returning,2022,1.1
1022,Austria,Central,Returning,2025,1.1
1023,Spain,East,Returning,2024,1.1
1024,Spain,West,Returning,2024,1.1
1025,Spain,East,Returning,2025,1.1
1026,Netherlands,North,Returning,2023,1.1
1027,Italy,Central,Returning,2023,1.1
1028,Italy,Central,Standard,2025,1.0
1029,Austria,South,Returning,2021,1.1
1030,Italy,South,Standard,2021,1.0
1031,Germany,North,Returning,2024,1.1
1032,Netherlands,Central,Standard,2022,1.0
1033,Austria,Central,Standard,2022,1.0
1034,Germany,South,Standard,2025,1.0
1035,Germany,South,Standard,2024,1.0
1036,Belgium,East,Standard,2025,1.0
1037,Switzerland,Central,Standard,2025,1.0
1038,Belgium,Central,Returning,2022,1.1
1039,Germany,East,Standard,2025,1.0
1040,Austria,Central,Standard,2025,1.0
1041,Netherlands,North,Returning,2021,1.1
1042,Kosovo,South,Standard,2025,1.0
1043,Austria,South,Returning,2023,1.1
1044,Belgium,South,Standard,2025,1.0
1045,Italy,West,Returning,2025,1.1
1046,Belgium,North,Standard,2023,1.0
1047,Austria,North,Standard,2023,1.0
1048,Germany,East,Returning,2022,1.1
1049,Italy,West,Standard,2023,1.0
1050,Germany,Central,VIP,2021,1.25
1051,Italy,North,Standard,2025,1.0
1052,Netherlands,West,Returning,2024,1.1
1053,Spain,West,VIP,2025,1.25
1054,Kosovo,North,Standard,2024,1.0
1055,Spain,East,Returning,2022,1.1
1056,Switzerland,West,Standard,2024,1.0
1057,Kosovo,South,Returning,2023,1.1
1058,Netherlands,West,Returning,2021,1.1
1059,Netherlands,Central,Standard,2024,1.0
1060,Belgium,North,Standard,2025,1.0
1061,Italy,Central,Returning,2024,1.1
1062,Spain,East,Returning,2022,1.1
1063,Kosovo,South,Returning,2025,1.1
1064,Netherlands,North,Returning,2023,1.1
1065,Netherlands,West,Standard,2022,1.0
1066,Belgium,South,Returning,2025,1.1
1067,Austria,West,Returning,2021,1.1
1068,Germany,East,Standard,2022,1.0
1069,Switzerland,North,Standard,2023,1.0
1070,Austria,East,Returning,2022,1.1
1071,Austria,East,Returning,2022,1.1
1072,Austria,East,Standard,2024,1.0
1073,Germany,East,VIP,2025,1.25
1074,Germany,West,Standard,2024,1.0
1075,Spain,Central,VIP,2021,1.25
1076,Netherlands,West,Standard,2025,1.0
1077,Switzerland,South,Standard,2025,1.0
1078,Belgium,East,Standard,2022,1.0
1079,Germany,South,Returning,2024,1.1
1080,Spain,West,Standard,2023,1.0
1081,Kosovo,East,Returning,2024,1.1
1082,Germany,West,Standard,2025,1.0
1083,Netherlands,East,Returning,2025,1.1
1084,Italy,West,Standard,2023,1.0
1085,Spain,North,Standard,2021,1.0
1086,Netherlands,Central,Standard,2023,1.0
1087,Belgium,Central,Standard,2023,1.0
1088,Germany,East,Returning,2024,1.1
1089,Spain,North,Standard,2025,1.0
1090,Austria,South,Standard,2022,1.0
1091,Spain,North,Standard,2024,1.0
1092,Belgium,East,Standard,2022,1.0
1093,Belgium,North,Standard,2025,1.0
1094,Netherlands,South,Standard,2025,1.0
1095,Austria,East,Returning,2025,1.1
1096,Germany,Central,Standard,2023,1.0
1097,Austria,North,Returning,2022,1.1
1098,Germany,Central,Standard,2023,1.0
1099,Kosovo,Central,Standard,2024,1.0
1100,Switzerland,West,Returning,2021,1.1
1101,Germany,South,Returning,2025,1.1
1102,Spain,North,Standard,2025,1.0
1103,Italy,Central,Standard,2021,1.0
1104,Spain,Central,Standard,2023,1.0
1105,Spain,South,Returning,2024,1.1
1106,Germany,Central,Returning,2022,1.1
1107,Switzerland,Central,Returning,2022,1.1
1108,Kosovo,Central,Standard,2024,1.0
1109,Belgium,Central,Returning,2025,1.1
1110,Germany,West,Returning,2025,1.1
1111,Kosovo,West,Standard,2021,1.0
1112,Austria,East,Standard,2025,1.0
1113,Austria,North,Standard,2024,1.0
1114,Netherlands,South,Returning,2022,1.1
1115,Netherlands,East,Returning,2024,1.1
1116,Netherlands,West,Standard,2025,1.0
1117,Germany,West,Standard,2022,1.0
1118,Italy,West,Returning,2022,1.1
1119,Austria,East,Standard,2024,1.0
1120,Germany,West,Standard,2021,1.0
1121,Italy,East,Standard,2025,1.0
1122,Spain,West,Standard,2024,1.0
1123,Italy,Central,Returning,2025,1.1
1124,Kosovo,Central,Standard,2022,1.0
1125,Belgium,North,Returning,2025,1.1
1126,Netherlands,West,Standard,2023,1.0
1127,Germany,North,Standard,2022,1.0
1128,Netherlands,East,Returning,2025,1.1
1129,Switzerland,North,Standard,2024,1.0
1130,Austria,West,Standard,2022,1.0
1131,Belgium,East,VIP,2022,1.25
1132,Netherlands,East,Standard,2022,1.0
1133,Germany,Central,Standard,2025,1.0
1134,Austria,East,Returning,2025,1.1
1135,Belgium,East,Standard,2023,1.0
1136,Germany,North,Standard,2023,1.0
1137,Italy,East,Returning,2022,1.1
1138,Netherlands,South,Standard,2024,1.0
1139,Netherlands,Central,Returning,2022,1.1
1140,Netherlands,Central,Standard,2023,1.0
1141,Italy,East,Returning,2024,1.1
1142,Switzerland,North,Standard,2025,1.0
1143,Belgium,Central,Returning,2024,1.1
1144,Netherlands,Central,Returning,2025,1.1
1145,Austria,South,Standard,2025,1.0
1146,Italy,East,Returning,2024,1.1
1147,Kosovo,Central,Standard,2022,1.0
1148,Belgium,Central,Returning,2024,1.1
1149,Italy,Central,Returning,2022,1.1
1150,Italy,Central,Standard,2023,1.0
1151,Belgium,North,Standard,2024,1.0
1152,Italy,West,Standard,2025,1.0
1153,Belgium,South,Standard,2023,1.0
1154,Belgium,North,Standard,2024,1.0
1155,Belgium,South,Standard,2023,1.0
1156,Kosovo,Central,Standard,2023,1.0
1157,Germany,South,Returning,2023,1.1
1158,Italy,East,Standard,2024,1.0
1159,Italy,East,Standard,2024,1.0
1160,Germany,West,Standard,2025,1.0
1161,Italy,West,Returning,2023,1.1
1162,Germany,South,Returning,2021,1.1
1163,Switzerland,North,Standard,2024,1.0
1164,Kosovo,North,Returning,2023,1.1
1165,Germany,Central,Returning,2025,1.1
1166,Kosovo,North,VIP,2022,1.25
1167,Italy,West,Standard,2024,1.0
1168,Netherlands,North,Standard,2023,1.0
1169,Germany,Central,Standard,2023,1.0
1170,Austria,East,Standard,2024,1.0
1171,Belgium,North,Returning,2024,1.1
1172,Spain,North,Standard,2025,1.0
1173,Belgium,West,Returning,2022,1.1
1174,Austria,South,Standard,2022,1.0
1175,Belgium,East,Standard,2024,1.0
1176,Netherlands,South,VIP,2023,1.25
1177,Kosovo,Central,VIP,2024,1.25
1178,Germany,Central,Returning,2022,1.1
1179,Kosovo,South,Standard,2023,1.0
1180,Netherlands,West,VIP,2023,1.25
1181,Spain,West,Standard,2025,1.0
1182,Switzerland,West,Returning,2025,1.1
1183,Belgium,East,Standard,2025,1.0
1184,Spain,Central,Returning,2023,1.1
1185,Germany,Central,Returning,2023,1.1
1186,Spain,Central,Returning,2021,1.1
1187,Belgium,East,Returning,2022,1.1
1188,Germany,Central,Returning,2025,1.1
1189,Austria,South,Standard,2024,1.0
1190,Belgium,North,Returning,2025,1.1
1191,Germany,East,Standard,2024,1.0
1192,Netherlands,North,Standard,2023,1.0
1193,Switzerland,South,Returning,2022,1.1
1194,Belgium,West,Returning,2025,1.1
1195,Germany,West,Standard,2023,1.0
1196,Italy,West,Standard,2022,1.0
1197,Spain,East,Standard,2022,1.0
1198,Spain,West,Returning,2024,1.1
1199,Kosovo,East,Standard,2022,1.0
1200,Germany,East,Standard,2021,1.0
1201,Kosovo,North,Standard,2023,1.0
1202,Germany,West,Standard,2021,1.0
1203,Germany,Central,Returning,2023,1.1
1204,Switzerland,West,VIP,2023,1.25
1205,Netherlands,West,Standard,2023,1.0
1206,Kosovo,West,Standard,2023,1.0
1207,Belgium,Central,Returning,2022,1.1
1208,Netherlands,Central,Returning,2023,1.1
1209,Austria,East,Standard,2023,1.0
1210,Spain,Central,Standard,2025,1.0
1211,Netherlands,East,VIP,2024,1.25
1212,Netherlands,North,Returning,2025,1.1
1213,Germany,East,Returning,2024,1.1
1214,Kosovo,West,Standard,2022,1.0
1215,Belgium,South,Returning,2023,1.1
1216,Austria,South,Returning,2024,1.1
1217,Germany,West,Returning,2025,1.1
1218,Belgium,East,VIP,2022,1.25
1219,Belgium,West,Standard,2022,1.0
1220,Austria,Central,Returning,2025,1.1
