case_id,date_id,customer_id,agent_id,product_id,issue_id,channel,status,priority,escalated_flag,reopened_flag,is_delayed,delay_minutes,is_cancelled,resolution_minutes,has_refund
371,330,6242,57,238,8,Chat,Closed,Low,0,0,0,0,0,12,0
372,471,10451,36,224,8,Chat,Closed,Low,0,0,0,0,0,29,0
373,673,6268,100,82,1,Chat,Open,Medium,0,0,0,0,0,167,1
374,43,7297,102,154,1,Email,Closed,Medium,0,0,0,0,0,121,0
375,467,5447,116,36,6,Chat,Closed,High,0,0,1,47,1,104,0
376,55,11195,7,184,7,Chat,Closed,Medium,0,0,0,0,0,29,0
377,51,4566,102,39,8,Chat,Closed,Low,0,0,0,0,0,80,0
378,354,3745,48,68,4,App,Closed,High,0,0,0,0,0,60,0
379,677,6693,96,212,8,Email,Closed,Low,0,0,0,0,0,126,0
380,575,6706,57,23,1,Email,Closed,Medium,0,1,1,146,0,37,0
381,249,7494,5,28,8,Chat,Closed,Low,0,0,0,0,0,46,0
382,327,10243,84,129,6,Chat,Closed,High,0,0,0,0,0,66,0
383,107,498,19,10,1,Phone,Closed,Medium,0,0,1,11,0,666,0
384,177,5283,90,81,8,Email,Closed,Low,0,0,0,0,0,88,0
385,129,7312,120,169,7,Phone,Closed,Medium,0,0,0,0,0,37,0
386,193,1327,93,167,3,Chat,Closed,High,0,0,1,36,1,65,0
387,425,2266,88,179,2,Chat,Closed,Medium,0,0,0,0,0,78,0
388,94,11170,106,150,7,Email,Closed,Medium,0,0,0,0,0,51,0
389,434,11811,51,196,7,Phone,Closed,Medium,0,0,0,0,0,101,0
390,96,7104,42,131,9,Email,Closed,Low,0,1,0,0,0,51,0
391,689,6885,6,23,10,Phone,Closed,Low,0,0,0,0,0,48,0
392,559,6760,49,40,1,Chat,Closed,Medium,0,0,0,0,0,24,0
393,639,6441,30,205,10,Chat,Closed,Low,0,0,1,60,0,59,0
394,300,5483,64,221,5,Email,Closed,Medium,0,0,0,0,0,180,0
395,365,8366,57,102,5,Email,Closed,Medium,0,0,1,31,0,151,0
396,516,12421,107,186,5,Chat,Closed,Medium,0,0,1,34,0,39,0
397,576,14524,28,55,2,Phone,Closed,Medium,0,0,1,35,0,53,0
398,404,438,119,207,10,Email,Closed,Low,0,0,0,0,0,49,0
399,236,6194,116,179,10,Chat,Closed,Low,0,0,0,0,0,56,0
400,681,9234,50,208,2,Chat,Closed,Medium,0,0,0,0,0,36,0
401,542,2225,11,186,4,Phone,Closed,High,0,0,1,17,0,35,0
402,71,12056,19,55,5,Email,Closed,Medium,0,0,0,0,0,59,0
403,350,7838,7,146,4,Email,Closed,High,1,0,0,0,0,143,0
404,648,7183,17,117,1,Email,Open,Medium,0,0,0,0,0,210,1
405,85,3794,12,147,5,Email,Closed,Medium,0,0,0,0,0,25,0
406,498,7824,20,48,3,Chat,Closed,High,0,0,0,0,0,82,0
407,365,10898,71,80,1,Email,Closed,Medium,0,0,0,0,0,168,0
408,327,7387,61,145,4,Phone,Closed,High,0,0,0,0,0,148,0
409,492,6145,57,172,5,Email,Closed,Medium,0,0,0,0,0,56,1
410,709,12539,36,46,7,Chat,Escalated,Medium,0,0,0,0,0,107,0
411,160,6539,7,224,3,Email,Open,High,1,0,1,61,0,143,0
412,208,2727,84,39,1,Email,Closed,Medium,0,0,1,43,0,81,0
413,552,1482,110,82,4,Email,Closed,High,1,0,0,0,0,117,0
414,190,8329,114,232,10,Email,Closed,Low,0,0,1,31,0,75,0
415,730,12917,28,199,6,Chat,Closed,High,1,0,0,0,0,64,0
416,667,9617,50,8,2,Chat,Closed,Medium,0,0,0,0,0,88,0
417,502,2275,55,215,1,Email,Escalated,Medium,0,0,0,0,0,93,0
418,123,10403,68,40,1,Phone,Closed,Medium,0,0,0,0,0,95,0
419,105,9162,38,44,5,Chat,Closed,Medium,0,0,1,28,0,161,0
420,591,1012,118,29,7,Chat,Closed,Medium,0,0,0,0,0,34,0
421,199,14497,98,112,8,Chat,Open,Low,0,0,0,0,0,113,0
422,212,5199,9,240,6,Chat,Closed,High,0,0,0,0,0,103,0
423,525,14645,106,214,6,Phone,Escalated,High,0,0,0,0,0,124,0
424,285,704,36,31,3,Chat,Closed,High,0,0,0,0,0,114,0
425,324,12745,96,49,5,Chat,Closed,Medium,0,0,0,0,0,165,0
426,467,11547,63,47,3,Chat,Closed,High,0,1,0,0,0,74,0
427,138,13974,97,144,7,Chat,Closed,Medium,0,0,0,0,0,44,0
428,356,7783,120,51,2,Chat,Closed,High,0,0,0,0,1,60,0
429,76,682,43,109,6,Chat,Closed,High,0,0,0,0,0,228,0
430,698,14573,36,10,9,Email,Closed,Low,0,0,1,27,0,32,0
431,726,2944,28,6,2,Email,Closed,Medium,0,1,0,0,0,11,0
432,411,7605,61,30,1,Chat,Closed,Medium,0,1,1,20,0,102,0
433,355,608,120,104,8,Chat,Closed,Low,0,0,0,0,0,29,0
434,698,8808,109,17,7,Chat,Closed,Medium,0,0,1,113,0,30,0
435,721,12369,81,244,7,Email,Closed,Medium,0,0,1,56,0,52,0
436,70,3905,80,119,6,Email,Closed,High,0,0,0,0,0,170,0
437,557,14063,112,91,7,Chat,Closed,Medium,0,0,0,0,0,109,1
438,178,1934,104,209,6,Chat,Closed,High,0,0,0,0,0,42,0
439,688,3272,95,118,4,Chat,Escalated,High,0,0,0,0,0,126,0
440,270,10637,6,116,4,Email,Closed,High,0,1,1,70,0,74,0
441,684,12421,43,200,9,Chat,Closed,High,0,0,0,0,1,166,0
442,244,7167,10,2,4,Email,Closed,High,0,0,0,0,0,55,0
443,156,3868,110,139,7,Chat,Closed,Medium,0,0,0,0,0,167,0
444,189,5252,61,10,3,Email,Closed,High,0,0,1,31,0,95,0
445,199,6768,51,117,3,Email,Closed,High,0,0,1,64,0,87,0
446,75,14109,19,17,2,Chat,Closed,High,0,0,1,18,1,82,0
447,545,8298,119,104,2,App,Closed,Medium,0,0,1,43,0,62,0
448,707,3436,104,81,8,Email,Closed,Low,0,0,0,0,0,49,0
449,93,13643,89,210,7,Email,Closed,Medium,0,0,0,0,0,145,0
450,646,1952,66,158,9,App,Closed,Low,0,0,0,0,0,72,0
451,192,14071,57,46,2,Email,Closed,Medium,0,0,1,29,0,113,0
452,106,5163,43,33,6,Chat,Closed,High,0,0,0,0,0,52,0
453,438,10126,120,150,5,Chat,Closed,Medium,0,0,0,0,0,47,0
454,231,12351,58,100,8,Chat,Closed,Low,0,0,0,0,0,65,0
455,299,11011,86,234,5,Phone,Closed,Medium,0,0,0,0,0,97,0
456,28,9465,44,227,7,Email,Closed,High,1,0,0,0,1,154,0
457,314,3015,21,141,5,Chat,Closed,Medium,0,0,0,0,0,38,0
458,527,7900,31,187,4,Email,Closed,High,0,0,0,0,0,87,1
459,664,6638,78,240,2,Chat,Closed,High,1,0,0,0,0,51,0
460,363,3502,50,7,1,Email,Closed,Medium,0,0,0,0,0,98,0
461,370,722,117,223,1,Email,Closed,Medium,0,0,0,0,0,151,0
462,90,5085,15,73,8,App,Closed,Low,0,0,0,0,0,15,0
463,702,11861,95,39,8,Phone,Closed,Low,0,0,0,0,0,36,0
464,705,1503,14,151,6,App,Closed,High,0,0,0,0,0,111,0
465,538,2732,20,111,4,App,Closed,High,0,0,0,0,0,111,1
466,622,9742,46,169,3,App,Open,High,1,0,0,0,0,300,0
467,351,13842,86,227,10,Chat,Closed,Low,0,0,1,87,0,41,0
468,445,11254,49,197,4,Email,Closed,High,1,0,0,0,0,238,0
469,129,14765,43,117,10,Email,Open,Low,0,0,0,0,0,114,0
470,82,14182,65,162,6,Email,Closed,High,0,0,0,0,0,91,0
471,209,2522,96,187,5,Phone,Closed,Medium,0,1,0,0,0,175,0
472,46,1177,50,208,2,Email,Closed,Medium,0,0,0,0,0,44,0
473,492,8758,77,63,2,Chat,Closed,High,0,0,0,0,1,96,0
474,1,10882,22,78,2,Chat,Closed,Medium,0,0,0,0,0,68,0
475,563,4129,66,157,4,Chat,Closed,High,0,0,0,0,0,149,0
476,164,10028,93,39,9,Email,Closed,Low,0,0,0,0,0,86,0
477,459,13270,52,164,7,Email,Closed,Medium,0,0,0,0,0,26,0
478,611,9957,109,63,4,Chat,Closed,High,0,0,0,0,0,46,0
479,258,7979,91,104,2,Chat,Closed,Medium,0,0,0,0,0,26,0
480,100,443,9,12,3,Email,Closed,High,0,0,0,0,0,44,0
481,537,1152,58,110,2,Chat,Open,High,1,0,0,0,0,155,0
482,147,14248,22,218,8,Chat,Closed,Low,0,0,0,0,0,68,0
483,583,341,120,44,9,Email,Closed,Low,0,0,0,0,0,75,0
484,14,9144,18,85,7,Chat,Closed,Medium,0,0,0,0,0,77,0
485,430,6530,40,11,10,Email,Closed,Low,0,0,0,0,0,42,0
486,293,14047,54,226,3,Chat,Closed,High,0,0,0,0,0,38,0
487,718,8454,17,221,8,Chat,Closed,Low,0,0,0,0,0,87,0
488,269,2614,88,211,10,Email,Open,Low,0,0,0,0,0,13,0
489,455,7622,84,210,1,Email,Closed,Medium,0,0,1,33,0,139,0
490,338,7389,104,102,2,Phone,Closed,Medium,0,0,0,0,0,46,0
491,436,14743,5,157,8,Chat,Closed,Low,0,0,0,0,0,46,0
492,585,14447,2,159,1,Email,Closed,Medium,0,0,0,0,0,27,0
493,87,6202,119,221,10,Phone,Closed,Low,0,0,0,0,0,102,0
494,351,1378,14,204,7,Email,Closed,Medium,0,0,1,71,0,33,0
495,424,8071,75,195,10,Chat,Closed,Low,0,0,0,0,0,57,0
496,678,627,14,78,5,Chat,Closed,Medium,0,0,0,0,0,170,0
497,231,5381,2,103,1,Chat,Closed,Medium,0,0,1,39,0,36,0
498,704,3247,86,243,5,Email,Open,Medium,0,0,0,0,0,34,0
499,568,4346,54,57,5,Email,Open,Medium,0,0,0,0,0,170,0
500,215,9084,86,165,9,Chat,Closed,Low,0,0,0,0,0,53,0
501,699,3632,25,199,10,Phone,Closed,Low,0,0,0,0,0,75,0
502,608,14302,107,80,10,Chat,Closed,Low,0,0,0,0,0,114,0
503,679,12163,108,47,3,Chat,Closed,High,0,0,0,0,1,126,0
504,448,11599,10,105,7,App,Closed,Medium,0,0,0,0,0,145,0
505,136,7624,96,199,10,Email,Escalated,Low,0,0,0,0,0,74,0
506,719,8991,69,50,6,Chat,Escalated,High,0,0,0,0,0,115,0
507,254,1943,79,119,7,Chat,Closed,Medium,0,0,0,0,0,3,1
508,329,8400,103,223,10,Chat,Closed,High,0,0,0,0,1,97,0
509,528,5327,71,59,8,Chat,Closed,Low,0,0,1,23,0,149,0
510,501,11738,79,65,4,Chat,Closed,High,0,0,0,0,0,33,0
511,672,11755,35,84,2,Chat,Closed,Medium,0,0,0,0,0,67,0
512,264,3249,66,75,9,Email,Closed,Low,0,0,0,0,0,95,0
513,373,6949,77,190,2,Email,Closed,Medium,0,0,0,0,0,84,0
514,60,8541,55,64,9,Chat,Closed,Low,0,0,0,0,0,82,0
515,458,11632,75,166,8,App,Closed,Low,0,0,0,0,0,13,1
516,460,5651,13,42,8,Email,Closed,Low,0,0,1,40,0,95,0
517,699,1097,27,35,3,Email,Closed,High,0,0,0,0,0,92,1
518,187,11264,69,106,6,Phone,Closed,High,0,0,0,0,0,223,0
519,377,11808,69,113,6,Chat,Closed,High,0,0,0,0,0,150,0
520,414,3518,82,140,3,Chat,Open,High,0,0,1,82,1,42,0
521,44,2836,107,49,5,Chat,Closed,Medium,0,0,0,0,0,112,0
522,479,10988,120,235,10,Email,Open,Low,0,0,0,0,0,34,0
523,166,12604,116,100,7,Chat,Closed,Medium,0,0,0,0,0,121,0
524,153,9867,16,123,8,Chat,Closed,Low,0,0,0,0,0,155,0
525,152,9378,118,162,7,Email,Escalated,Medium,0,0,0,0,0,52,0
526,97,12384,77,36,2,Phone,Closed,Medium,0,0,0,0,0,115,0
527,701,10417,90,49,10,App,Closed,High,0,0,0,0,1,111,0
528,137,13121,82,219,4,Phone,Closed,High,0,0,0,0,0,118,0
529,217,1447,51,36,4,Email,Closed,High,0,0,0,0,0,83,0
530,340,11360,94,155,6,Chat,Closed,High,0,0,0,0,1,22,0
531,209,14404,90,66,2,Email,Closed,Medium,0,1,1,21,0,70,0
532,52,7350,86,38,10,Email,Closed,Low,0,0,0,0,0,70,0
533,198,1988,120,114,3,App,Closed,High,0,0,1,20,1,257,0
534,448,10135,6,79,7,Phone,Closed,Medium,0,0,0,0,0,150,0
535,548,14078,25,196,9,Chat,Closed,Low,0,1,0,0,0,44,1
536,105,14271,53,35,8,Chat,Closed,Low,0,0,0,0,0,111,0
537,360,5049,72,244,10,Chat,Closed,Low,0,0,0,0,0,93,0
538,524,10493,103,27,5,Chat,Closed,Medium,0,0,0,0,0,67,0
539,680,11225,59,26,8,Email,Escalated,Low,0,0,0,0,0,121,0
540,478,2212,85,124,1,Phone,Closed,Medium,0,0,1,64,0,121,0
541,214,2100,67,213,6,Phone,Closed,High,0,0,0,0,1,104,1
542,554,1148,99,238,2,Chat,Closed,Medium,0,0,0,0,0,57,0
543,349,12179,40,37,1,Email,Closed,Medium,0,0,1,71,0,55,0
544,472,14869,36,7,5,Phone,Closed,Medium,0,0,0,0,0,98,0
545,67,6740,99,155,9,App,Closed,Low,0,0,0,0,0,25,0
546,169,10703,66,223,7,Email,Closed,Medium,0,0,0,0,0,46,0
547,152,7596,6,158,9,Chat,Closed,Low,0,0,0,0,0,68,0
548,474,2208,105,213,7,Email,Escalated,Medium,0,0,0,0,0,100,1
549,197,8865,58,97,8,Chat,Closed,Low,0,0,0,0,0,64,0
550,13,4924,92,22,2,Chat,Closed,Medium,0,0,0,0,0,96,1
551,162,453,97,78,8,Chat,Open,Low,0,0,0,0,0,107,0
552,615,12015,120,40,6,Chat,Closed,High,0,0,0,0,0,185,0
553,643,9606,100,132,3,Chat,Closed,High,0,1,0,0,0,325,0
554,608,11234,100,242,9,Email,Closed,Low,0,0,0,0,0,78,0
555,728,641,56,196,7,Email,Closed,Medium,0,0,0,0,0,10,0
556,713,2293,73,102,6,Phone,Closed,High,0,0,0,0,0,63,0
557,643,1387,95,157,3,Email,Closed,High,0,0,0,0,0,36,1
558,486,13583,116,207,8,Email,Closed,Low,0,0,0,0,0,32,0
559,714,5991,38,123,10,App,Closed,Low,0,0,0,0,0,120,0
560,332,7020,101,88,9,Chat,Closed,Low,0,0,0,0,0,27,0
561,48,1174,55,23,6,Chat,Closed,High,0,0,0,0,0,181,0
562,555,5658,50,226,6,Chat,Closed,High,0,0,0,0,0,102,0
563,593,11014,1,203,10,Email,Closed,High,1,0,0,0,0,180,0
564,68,12732,20,249,4,Email,Closed,High,0,0,0,0,0,105,1
565,234,11517,48,148,1,App,Closed,Medium,0,0,0,0,0,44,0
566,241,8631,57,204,7,App,Closed,Medium,0,0,0,0,0,45,0
567,456,11970,36,120,4,Phone,Closed,High,0,0,0,0,1,173,0
568,711,14511,42,93,8,Chat,Closed,Low,0,0,0,0,0,187,0
569,695,9262,119,40,7,App,Closed,Medium,0,0,1,42,0,164,0
570,210,14307,34,73,4,Chat,Closed,High,1,1,0,0,0,112,0
571,154,8626,72,222,9,Chat,Escalated,Low,0,0,0,0,0,41,0
572,159,8141,78,78,2,Email,Closed,High,0,0,0,0,1,58,0
573,182,7913,52,166,8,Chat,Open,Low,0,0,0,0,0,77,0
574,184,2586,68,131,2,Phone,Closed,Medium,0,0,0,0,0,65,0
575,568,12025,102,134,7,Email,Closed,Medium,0,0,0,0,0,127,0
576,639,1796,46,121,4,Chat,Closed,High,0,0,0,0,0,49,0
577,565,10595,60,100,9,App,Closed,Low,0,0,0,0,0,17,0
578,200,13508,14,110,9,Email,Closed,Low,0,0,0,0,0,42,0
579,546,14701,81,73,6,Email,Closed,High,0,0,1,28,0,133,1
580,46,4277,46,58,3,Chat,Closed,High,0,0,0,0,0,73,0
581,720,12317,25,196,1,Phone,Closed,Medium,0,0,1,39,0,180,0
582,340,6007,49,18,6,Chat,Closed,High,0,0,0,0,0,113,0
583,562,14616,83,131,4,App,Closed,High,0,0,0,0,0,21,0
584,709,14013,46,59,5,Chat,Closed,Medium,0,0,0,0,0,9,0
585,496,2007,70,122,8,Email,Closed,Low,0,0,0,0,0,43,0
586,523,13378,108,94,3,Phone,Closed,High,0,0,0,0,1,175,0
587,231,1208,61,139,1,Phone,Closed,Medium,0,0,1,124,0,158,0
588,86,13322,15,16,5,Phone,Closed,Medium,0,1,0,0,0,61,0
589,146,103,73,90,1,Email,Closed,Medium,0,0,0,0,0,106,0
590,671,2757,78,246,6,Email,Closed,High,0,0,0,0,1,97,0
591,318,8118,76,213,9,Chat,Open,Low,0,0,0,0,0,56,1
592,535,11796,69,87,1,Email,Closed,Medium,0,0,1,25,0,63,0
593,360,12227,96,67,1,Phone,Closed,Medium,0,0,1,32,0,78,0
594,181,12283,63,92,6,Chat,Closed,High,0,0,1,67,0,146,0
595,574,3494,57,170,1,Chat,Closed,Medium,0,0,1,136,0,121,0
596,74,5220,2,101,8,Email,Closed,Low,0,0,0,0,0,16,0
597,529,12644,117,192,7,App,Escalated,Medium,0,0,0,0,0,54,0
598,255,9452,88,105,3,App,Escalated,High,0,0,0,0,0,108,0
599,365,11920,104,211,3,Email,Closed,High,0,0,0,0,0,169,0
600,264,13494,109,175,10,Chat,Open,Low,0,0,1,40,0,12,0
601,185,5499,45,90,1,Phone,Closed,High,0,0,0,0,1,126,0
602,432,4483,53,66,2,Email,Closed,Medium,0,0,1,37,0,131,0
603,693,2112,104,68,7,Email,Closed,Medium,0,0,0,0,0,67,0
604,488,8061,109,46,4,Phone,Closed,High,0,0,0,0,0,78,0
605,730,93,92,133,4,Chat,Closed,High,0,1,1,107,0,212,1
606,106,13852,47,248,7,Chat,Closed,Medium,0,0,0,0,0,118,0
607,434,9274,21,55,4,Chat,Closed,High,0,0,0,0,0,59,0
608,567,9118,5,146,7,App,Closed,Medium,0,0,1,140,0,91,0
609,137,1578,95,25,6,Phone,Closed,High,0,0,0,0,0,127,0
610,288,2497,34,44,3,Email,Closed,High,0,0,0,0,0,81,0
611,343,1535,40,124,3,Chat,Closed,High,0,0,0,0,0,55,0
612,352,7243,115,66,10,Email,Escalated,Low,0,0,0,0,0,15,0
613,569,8392,59,54,5,Email,Closed,Medium,0,0,1,25,0,77,0
614,612,13978,41,51,1,Phone,Closed,Medium,0,0,1,46,0,94,0
615,5,14137,9,56,10,App,Closed,Low,0,0,0,0,0,117,0
616,624,13392,95,76,10,Chat,Closed,Low,0,0,0,0,0,69,1
617,449,5596,60,248,9,Email,Closed,Low,0,0,1,138,0,52,0
618,498,2812,109,55,5,Chat,Closed,Medium,0,0,0,0,0,51,0
619,607,2829,35,195,8,Chat,Closed,Low,0,0,0,0,0,46,0
620,223,9257,81,23,3,Chat,Closed,High,0,0,1,69,1,35,1
621,698,6625,107,138,6,Email,Closed,High,0,0,0,0,0,166,0
622,137,8273,75,189,7,Chat,Closed,Medium,0,0,1,54,0,45,0
623,538,9057,11,219,10,Email,Closed,High,0,0,0,0,1,28,0
624,703,6832,33,107,9,Email,Closed,Low,0,0,0,0,0,4,0
625,194,11376,15,44,9,App,Escalated,Low,0,0,0,0,0,50,0
626,337,213,69,67,9,Phone,Closed,Low,0,0,0,0,0,27,0
627,6,4470,64,237,3,Chat,Closed,High,0,0,1,66,0,148,0
628,213,13613,48,165,1,Email,Closed,Medium,0,0,1,43,0,145,0
629,587,10832,49,57,5,Chat,Closed,Medium,0,0,0,0,0,136,0
630,505,5620,40,235,8,Email,Open,Low,0,0,0,0,0,12,0
631,676,7431,110,36,3,Chat,Closed,High,0,0,1,60,0,22,1
632,231,3871,11,40,4,Chat,Closed,High,0,0,0,0,0,71,0
633,91,10860,61,170,7,Email,Closed,Medium,0,0,0,0,0,96,0
634,625,11610,19,107,4,Chat,Closed,High,0,1,0,0,0,238,0
635,340,5328,31,146,3,Chat,Closed,High,0,0,1,74,0,76,0
636,642,10857,30,205,7,Phone,Closed,Medium,0,0,0,0,0,99,0
637,613,5039,19,101,6,Chat,Closed,High,0,0,0,0,0,64,0
638,539,785,80,117,5,Chat,Open,Medium,0,0,0,0,0,50,0
639,530,4640,58,129,3,Chat,Closed,High,0,0,1,40,0,79,1
640,717,1433,105,112,1,Email,Closed,Medium,0,0,0,0,0,104,0
641,210,9560,21,142,8,App,Closed,Low,0,0,0,0,0,59,0
642,380,101,44,148,10,Email,Closed,Low,0,0,0,0,0,69,0
643,11,9894,107,209,6,Chat,Closed,High,0,0,0,0,0,75,0
644,516,2745,5,58,6,Chat,Closed,High,1,0,0,0,0,181,0
645,615,9353,54,69,5,Chat,Closed,Medium,0,0,0,0,0,82,0
646,717,4804,91,112,8,Email,Closed,Low,0,0,0,0,0,77,0
647,595,7162,31,213,4,Email,Closed,High,0,1,0,0,0,352,0
648,555,13039,48,161,7,Chat,Closed,Medium,0,0,0,0,0,101,0
649,551,6016,26,136,10,Chat,Closed,Low,0,0,0,0,0,41,0
650,665,14278,72,43,2,Email,Closed,Medium,0,0,1,98,0,24,0
651,84,14557,71,66,9,Email,Closed,Low,0,0,0,0,0,83,0
652,337,13741,82,38,5,App,Closed,Medium,0,0,0,0,0,55,0
653,55,5227,37,225,4,Chat,Closed,High,0,0,0,0,0,102,0
654,321,9665,104,49,6,Chat,Escalated,High,1,0,0,0,0,97,0
655,93,4105,23,16,3,Email,Closed,High,0,0,1,112,0,25,0
656,108,7873,52,203,1,App,Closed,Medium,0,0,0,0,0,69,0
657,350,2882,97,53,7,Chat,Closed,Medium,0,0,0,0,0,139,0
658,409,1393,88,131,4,Chat,Closed,High,0,0,0,0,0,145,0
659,549,709,97,236,7,App,Closed,Medium,0,0,0,0,0,38,0
660,634,8548,97,121,1,Chat,Open,Medium,0,0,0,0,0,72,0
661,587,12656,114,58,3,Email,Open,High,0,0,0,0,0,91,0
662,208,6388,52,191,1,Chat,Closed,Medium,0,0,0,0,0,98,0
663,489,1291,28,194,10,Chat,Closed,Low,0,0,0,0,0,55,0
664,73,10386,66,94,10,Chat,Open,Low,0,0,0,0,0,42,0
665,91,4130,110,135,9,Email,Closed,Low,0,0,0,0,0,196,0
666,448,12976,111,154,1,Chat,Closed,Medium,0,0,1,46,0,134,0
667,235,4358,97,119,6,Email,Closed,High,0,0,0,0,1,105,0
668,726,7193,36,4,1,Chat,Closed,Medium,0,0,0,0,0,115,0
669,580,10363,102,67,1,Email,Closed,Medium,0,0,0,0,0,33,0
670,224,3068,82,250,7,Chat,Closed,Medium,0,0,0,0,0,87,0
671,216,13081,54,69,3,Email,Closed,High,0,0,0,0,0,72,0
672,166,5576,9,169,1,Email,Closed,Medium,0,0,1,57,0,77,0
673,434,762,25,58,7,Chat,Closed,Medium,0,0,0,0,0,148,0
674,61,2009,98,119,4,Email,Closed,High,0,0,0,0,0,123,1
675,70,6388,92,239,8,App,Closed,Low,0,0,1,70,0,94,0
676,543,14739,36,91,2,Chat,Closed,Medium,0,0,0,0,0,178,0
677,185,5743,14,182,3,Chat,Closed,High,0,0,0,0,0,269,0
678,127,7742,117,57,2,Chat,Closed,Medium,0,0,0,0,0,157,1
679,650,2414,100,135,1,Chat,Escalated,High,1,0,0,0,0,130,0
680,140,5373,10,49,10,Email,Closed,Low,0,0,0,0,0,100,0
681,263,12961,116,185,10,Email,Closed,Low,0,0,0,0,0,158,0
682,600,4006,9,12,4,Email,Closed,High,0,0,1,55,0,131,0
683,156,7478,105,108,5,App,Closed,Medium,0,0,0,0,0,57,0
684,331,7538,3,124,3,Email,Closed,High,0,0,1,77,0,120,0
685,480,6043,3,223,8,App,Closed,Low,0,0,1,40,0,55,0
686,632,3550,10,62,5,Email,Closed,Medium,0,0,0,0,0,96,0
687,321,4447,52,5,1,Email,Closed,Medium,0,0,1,34,0,162,0
688,164,6945,25,13,9,App,Open,High,0,0,1,37,1,14,0
689,326,11866,23,229,1,Email,Closed,High,0,0,0,0,1,32,0
690,138,14898,113,183,2,Phone,Closed,Medium,0,0,1,41,0,53,0
691,202,51,11,246,3,Chat,Closed,High,0,1,0,0,0,96,0
692,90,8346,22,87,3,Chat,Open,High,0,0,1,31,0,37,0
693,449,562,53,244,4,Email,Closed,High,0,0,0,0,0,127,0
694,586,9247,27,201,5,Chat,Closed,Medium,0,0,0,0,0,68,0
695,446,7613,67,202,3,Chat,Closed,High,0,0,0,0,0,136,0
696,482,11871,47,140,4,Chat,Closed,High,0,0,0,0,0,143,0
697,677,675,106,151,1,Chat,Closed,Medium,0,0,0,0,0,141,0
698,653,4420,13,6,9,Email,Closed,Low,0,0,0,0,0,53,0
699,358,3813,118,111,4,Chat,Closed,High,0,0,1,20,0,112,0
700,600,264,30,133,2,Email,Closed,Medium,0,0,1,41,0,31,0
701,19,1862,46,242,3,Email,Closed,High,0,0,1,67,0,188,0
702,30,2128,120,183,4,Chat,Closed,High,0,0,0,0,0,122,1
703,214,7056,98,69,9,Chat,Closed,Low,0,0,0,0,0,86,0
704,416,3121,30,51,9,Chat,Closed,Low,0,0,0,0,0,160,0
705,168,10348,88,185,5,Chat,Closed,Medium,0,0,0,0,0,56,0
706,655,1614,59,198,5,Chat,Closed,Medium,0,0,0,0,0,134,0
707,710,10222,1,47,1,Chat,Closed,Medium,0,0,1,27,0,74,0
708,356,3974,36,158,4,Chat,Closed,High,0,0,0,0,0,198,0
709,364,4413,12,137,7,Chat,Closed,High,1,0,0,0,0,150,0
710,336,1874,20,60,8,Phone,Open,Low,0,0,1,68,0,26,0
711,85,7862,120,39,2,Chat,Closed,Medium,0,0,0,0,0,82,0
712,104,10720,2,25,10,Email,Escalated,Low,0,0,0,0,0,33,0
713,118,4075,89,135,6,Phone,Closed,High,0,0,0,0,0,126,0
714,38,12844,61,46,10,Email,Closed,Low,0,0,0,0,0,84,0
715,483,5281,32,177,7,Chat,Closed,Medium,0,0,0,0,0,42,0
716,481,5536,109,48,2,Email,Closed,Medium,0,0,0,0,0,72,1
717,136,6863,97,87,8,Chat,Closed,Low,0,0,0,0,0,19,0
718,76,2276,31,29,2,App,Closed,Medium,0,0,0,0,0,35,0
719,295,6938,100,95,7,App,Closed,Medium,0,0,0,0,0,117,0
720,316,13151,20,100,4,Chat,Closed,High,0,0,1,24,0,75,0
721,497,14851,56,220,3,App,Closed,High,0,0,0,0,0,102,0
722,621,10472,24,200,10,Email,Closed,Low,0,0,0,0,0,24,0
723,568,10852,108,243,9,Chat,Closed,Low,0,0,0,0,0,66,0
724,18,12252,105,34,2,Chat,Escalated,Medium,0,0,0,0,0,163,0
725,432,2682,93,103,10,App,Closed,High,0,0,0,0,1,152,0
726,616,10334,42,22,9,Phone,Escalated,High,1,0,1,50,0,61,0
727,149,12007,108,93,10,Email,Closed,Low,0,0,0,0,0,104,0
728,440,13347,3,52,4,Email,Closed,High,0,0,0,0,0,85,0
729,219,3098,68,115,4,Email,Closed,High,0,0,0,0,0,17,0
730,6,5319,111,216,6,Chat,Closed,High,0,0,0,0,0,108,0
731,671,10690,68,152,8,Email,Closed,Low,0,0,0,0,0,90,0
732,610,7965,77,184,5,App,Closed,Medium,0,0,1,77,0,186,0
733,251,10157,79,215,1,Phone,Closed,Medium,0,0,0,0,0,142,0
734,61,239,71,181,10,Email,Closed,Low,0,0,1,156,0,29,0
735,479,2165,100,77,8,Email,Closed,High,0,0,0,0,1,75,1
736,68,4757,11,94,6,Chat,Closed,High,0,0,0,0,0,71,1
737,441,6084,21,197,2,Email,Closed,Medium,0,0,0,0,0,39,0
738,253,12132,39,210,6,Phone,Closed,High,0,0,0,0,0,35,1
739,624,14734,12,169,3,Email,Closed,High,1,0,0,0,0,143,0
740,529,11462,62,6,8,Chat,Closed,Low,0,0,0,0,0,85,0
741,669,8019,81,103,1,Chat,Closed,High,0,0,0,0,1,60,0
742,67,7562,22,85,4,Chat,Closed,High,0,0,1,68,0,45,0
